ProviderId,SKU,PRICE
292,PRO0733BLA,70199.0
292,SWA0068GRH,16699.0
292,SWA0027GRH,44399.0
292,SWA2902GRH,72999.0
292,SWA0067GRH,16699.0
292,MOU0172LOG,18199.0
292,SWA0028GRH,44399.0
292,MOU0415KLX,19099.0
292,MOU0251KLX,23799.0
292,PAV0210LIL,78699.0
292,MOU0335KLX,23299.0
292,CAM0001EVZ,51500.0
292,TAB0010TCL,304699.0
292,MCA0501SNY,1122999.0
292,TAB0011TCL,356599.0
292,MCA0701SNY,1708899.0
292,TER0500STA,109999.0
292,VAS0591STA,107599.0
292,SOP1001EUH,11999.0
292,SOP4100EUH,22099.0
292,PAR0005LGL,932899.0
292,KIT1529SSG,409599.0
292,KIT2424MOT,390599.0
292,ASP9010DAE,112799.0
292,MAT0014STA,71099.0
292,KIT0425MOT,285599.0
292,MAT0012STA,71099.0
292,MAT0011STA,71099.0
292,MAT0010STA,71099.0
292,BIC2905EUR,504199.0
292,BIC2901EUR,460999.0
292,SWA2901GRH,72999.0
292,MAT0013STA,71099.0
292,SWA0026GRH,44399.0
292,ACC2510SSG,87299.0
292,ACC1510SSG,52599.0
292,FUN0013MOT,9999.0
292,FUN0040MOT,9999.0
292,FUN0023MOT,9999.0
292,FUN0022MOT,9999.0
292,AUR0102JBL,129999.0
292,MCA3706PHI,946799.0
292,CAL1401ESC,591199.0
292,BAL0609GAM,31999.0
292,NEB1761ASP,68599.0
292,PLA5426DAE,45899.0
292,PLA5446DAE,48799.0
292,PLA2316DAE,32199.0
292,TOS8221DAE,64399.0
292,MUL3619DAE,79099.0
292,YOG6716DAE,48799.0
292,PIC5121DAE,90799.0
292,HOR9122DAE,175699.0
292,PLA2386SML,44999.0
292,ACC1980FOX,14299.0
292,IMP1250EPS,487999.0
292,TAB7764PLO,152899.0
292,BIC2932NRD,386299.0
292,BIC2926NRD,386299.0
292,ANA0010TBL,149799.0
292,ANA0041TBL,694299.0
292,ANA0062PHI,1428799.0
292,ANA0040TBL,476499.0
292,ANA0020TBL,319899.0
292,CAM9000PHI,1293199.0
292,PAR6005JBL,273299.0
292,CAL2000IDP,91399.0
292,TER0020SNL,299999.0
292,CAL2001IDP,78499.0
292,AFE1151PHI,83599.0
292,SEC1800ALE,38499.0
292,AFE3144PHI,113499.0
292,COR8050ALE,32199.0
292,AFE5920PHI,90699.0
292,TOS5000TFK,63999.0
292,CAF1200ZEN,38599.0
292,FRE0060TBL,172999.0
292,PAV0900TFK,69999.0
292,FRE0080TBL,239499.0
292,CAF0010TBL,272299.0
292,LIC2202TBL,316099.0
292,CAF0020TBL,353999.0
292,PAV4971OST,78749.0
292,CAL8250LIL,47799.0
292,CAL0050WHB,28699.0
292,CAL1500LIL,80399.0
292,CON2023PBD,158199.0
292,SRP0865COD,234299.0
292,LAV6580DRE,621599.0
292,SET0059DAE,55699.0
292,HOR0011TBL,2048799.0
292,HOR0010TBL,1024399.0
292,KIT4041TCL,249999.0
292,KIT6265NOB,223999.0
292,KIT5224MOT,604199.0
292,KIT5223MOT,604199.0
292,KIT3028NOB,296899.0
292,KIT5264NOB,195999.0
292,FUT0001INM,684299.0
292,EST0051ESK,317899.0
292,SIL0125INM,398799.0
292,JGO0011FPH,69699.0
292,FRA0015FPH,23599.0
292,ACC1982FOX,75199.0
292,MOU0190LOG,20999.0
292,ACC1983FOX,27999.0
292,MOU0101LOG,9999.0
292,IMP3560EPS,782699.0
292,KIT1329MOT,329599.0
292,KIT1328MOT,329599.0
292,CAL1802IDP,29399.0
292,CAL1803IDP,29399.0
292,CAL1800IDP,28199.0
292,CAL8195LIL,84899.0
292,CAL1801IDP,28199.0
292,JGO0008FPH,73799.0
292,JGO0012FPH,73799.0
292,JGO0009FPH,41599.0
292,JGO0005FPH,41599.0
292,JGO0002BEL,24899.0
292,SAB0001FPH,41599.0
292,SAB0003FPH,69699.0
292,JGO0015FPH,69699.0
292,SAB0004FPH,73799.0
292,JGO0016FPH,73799.0
292,CUB0013FPH,82899.0
292,JGO0003BEL,24899.0
292,CUB0015FPH,82899.0
292,CUB0012FPH,82899.0
292,CUB0005FPH,55699.0
292,CUB0002FPH,82899.0
292,CUB0014FPH,82899.0
292,CUB0006FPH,55699.0
292,JGO0004BEL,24899.0
292,CUB0007FPH,55699.0
292,CUB0004FPH,55699.0
292,CUB0017FPH,82899.0
292,CUB0008FPH,55699.0
292,CUB0016FPH,82899.0
292,CUB0009FPH,55699.0
292,CUB0001FPH,55699.0
292,CUB0003FPH,82899.0
292,ASP9015DAE,126799.0
292,SEC2740PHI,111299.0
292,MES1501INM,346399.0
292,SIL0130INM,300999.0
292,VEN2078IDP,85699.0
292,CAF0042NES,780099.0
292,VEN2410IDP,134999.0
292,PAV1717SML,46999.0
292,HID0140DAE,349899.0
292,PAV1703MDA,64099.0
292,HEL3260ESL,1094999.0
292,HID6510DAE,250299.0
292,EXH4600INE,1416299.0
292,CON0007TAU,895299.0
292,COC5540FLO,704999.0
292,HEL4590DRE,2230099.0
292,VEN3044AUV,541099.0
292,SOP3255AVO,35799.0
292,SOP3250AVO,41199.0
292,ANA6747FLO,407899.0
292,TUR0090ETX,124499.0
292,TUR0080ETX,113199.0
292,VEN2077IDP,92499.0
292,BIC2929NRD,386299.0
292,BIC2918NRD,367499.0
292,BIC2921NRD,367499.0
292,BIC2924NRD,386299.0
292,BIC2928NRD,386299.0
292,BIC2925NRD,386299.0
292,KIT2324MOT,329599.0
292,RAD1506PHI,41599.0
292,CON0001TAU,711499.0
292,TAP0001MSM,146999.0
292,TAP0002MSM,152899.0
292,TAP0004MSM,167699.0
292,TAP0006MSM,183999.0
292,TAP0008MSM,186299.0
292,TAP0003MSM,167699.0
292,TAP0011MSM,186299.0
292,SIL0155INM,285299.0
292,TAP0012MSM,215499.0
292,TAP0007MSM,183999.0
292,SIL0161INM,373299.0
292,TAP0005MSM,183999.0
292,TAP0009MSM,186299.0
292,TAP0013MSM,215499.0
292,SIL0160INM,373299.0
292,AUR4505PHI,45909.0
292,CHO4188TAU,1214299.0
292,TUR2222LIL,122299.0
292,LIC0312LIL,140199.0
292,CHO7040IDL,239699.0
292,CHO0112IDL,119899.0
292,COC5539FLO,580999.0
292,TUR1660IDP,43099.0
292,TUR2075IDP,60199.0
292,ALM7054NTV,37099.0
292,PLT1500PEL,127899.0
292,HAM9001KJH,45499.0
292,FEE5501INE,1435699.0
292,FEE1130INE,696199.0
292,LIC1100MDA,73999.0
292,LIC1011MDA,94399.0
292,COC5755PHI,1063799.0
292,COC2012ESC,479099.0
292,COR5610PHI,61499.0
292,SEC2201GAM,81099.0
292,JUE5363SNY,130399.0
292,CAF3025NES,341099.0
292,PLA2304DEL,542499.0
292,AUR2502MOT,67099.0
292,JOY5019SNY,183899.0
292,ACC5001SNY,81699.0
292,ANA6737FLO,224399.0
292,ALM6540NTV,35999.0
292,ALM7041NTV,12199.0
292,AUR0111JBL,17099.0
292,FEE0130INE,661199.0
292,EXH0355INE,1236399.0
292,VAP9250LIL,64799.0
292,TRI7272GAM,24999.0
292,TOS0021MDA,40999.0
292,TER0018STA,105199.0
292,PLA5905OST,83998.0
292,MAT0002STA,68099.0
292,MAT0003STA,68099.0
292,MAT0004STA,68099.0
292,CON2024PBD,143299.0
292,CON2234LUP,47799.0
292,CON2225LUP,45799.0
292,COR1040GAM,31199.0
292,EXH0980INE,3004899.0
292,COR3051GAM,38599.0
292,CAL0021PBD,167999.0
292,COC3656FLO,585699.0
292,COC5559FLO,865999.0
292,TEL7586SSG,4949599.0
292,CON1587CRI,109899.0
292,CON1202MDA,85799.0
292,CAL0016CRI,43599.0
292,CAL8959LIL,35599.0
292,ANA6738FLO,269799.0
292,ANA6888FLO,447769.0
292,VAL1802DEL,366999.0
292,COC3062ESC,468099.0
292,FEE3501INE,1033199.0
292,ACC2001MOT,29899.0
292,PLA2114GAM,54999.0
292,SEC3694GAM,74999.0
292,HOR7857FLO,536899.0
292,CON0002TAU,711499.0
292,AUR3218PHI,114199.0
292,RAC8624DEL,264199.0
292,RAC8625DEL,264199.0
292,CHO4164TAU,1080299.0
292,CHO4126TAU,532199.0
292,CHO4201TAU,1349399.0
292,CHO4140TAU,948399.0
292,BAT0103LIL,49199.0
292,JUE5386SNY,93499.0
292,JUE5362SNY,130399.0
292,BIC0529SIA,360299.0
292,VAP9300LIL,140699.0
292,CAL2021LIL,146399.0
292,CON8910LIL,104299.0
292,CAL0041ESC,422299.0
292,HEL0120PHI,779199.0
292,HEL9376PHI,648899.0
292,LIC0750TBL,821699.0
292,PUF0010PRA,43399.0
292,COR5632PHI,77899.0
292,DEP0700PHI,143099.0
292,CAF3022NES,341099.0
292,MES0107ORL,59199.0
292,MES0115ORL,108799.0
292,MOD0201ORL,539399.0
292,MUL0720ORL,204499.0
292,PLA3153ORL,535399.0
292,PLA3552ORL,665799.0
292,PLA3553ORL,645899.0
292,BOT0247ORL,159099.0
292,ESC1213ORL,121099.0
292,ESC1220ORL,115599.0
292,CMP0994LIL,304799.0
292,FRE1014GAF,1010110.0
292,ANA6746FLO,291999.0
292,HOR7887FLO,741199.0
292,HOR7868FLO,588899.0
292,RAC0103DEL,183499.0
292,RAC0104DEL,183499.0
292,RAC0105DEL,202999.0
292,RAC0106DEL,202999.0
292,VAL1010DEL,195599.0
292,VAL1803DEL,366999.0
292,RAC0102DEL,107999.0
292,HOM0004DEL,273699.0
292,HOM0008DEL,344599.0
292,MOD8603DEL,375699.0
292,MOD8604DEL,375699.0
292,COM1400DEL,476399.0
292,ESC1201DEL,236349.0
292,ESC1202DEL,276909.0
292,ESC1203DEL,276909.0
292,CAF2180ATM,25299.0
292,CAF8133ATM,40599.0
292,JGO0040AIM,577699.0
292,JGO0050AIM,600699.0
292,TUR2020AUV,277299.0
292,TUR2010LIL,103899.0
292,MOD8584DEL,438299.0
292,MOD8612DEL,373699.0
292,LIC5000TBL,297099.0
292,LIC5001TBL,297099.0
292,LAV4051COD,248309.0
292,INF1216KAB,9199.0
292,KIT0007MAV,197299.0
292,KIT0011MAV,78999.0
292,EST2222DEL,294499.0
292,FEE1351INE,812899.0
292,FEE0271INE,697299.0
292,DES0632DEL,169099.0
292,ENV3500TSA,1807799.0
292,COR1620PHI,21599.0
292,CMP9200PHI,908299.0
292,CAN0945SLP,5699.0
292,AIR3219PLO,843099.0
292,VAL1112DEL,305499.0
292,TUR1621LIL,45899.0
292,VEN8477LIL,140299.0
292,TUR1818LIL,57299.0
292,VEN2075IDP,101599.0
292,VEN2076IDP,90699.0
292,VEN3041AUV,294799.0
292,VEN3200LIL,230999.0
292,TLF1311PHI,74899.0
292,SOM0011KIN,184999.0
292,SOP3771AVO,108999.0
292,SOM0016KIN,247699.0
292,SOM0000IDL,165199.0
292,SOP3770AVO,60199.0
292,SEC5764GAM,68099.0
292,SEC0514PHI,108899.0
292,RAC5051DEL,355999.0
292,PMI0636DEL,121499.0
292,PLT0472BES,62199.0
292,PLT0473BES,82199.0
292,PLA3123ORL,728499.0
292,PLA3573ORL,470599.0
292,PLA2404GAM,92399.0
292,PLA2473SML,54999.0
292,PLA1011PHI,112999.0
292,PAR1506PHI,43699.0
292,MES0892DEL,124599.0
292,MES0894DEL,124599.0
292,LVJ2141MDA,1038299.0
292,LIC7900TBL,480399.0
292,LIC4656OST,184799.0
292,LIC5546OST,184799.0
292,LIC0350TBL,606799.0
292,LIC1088SML,69999.0
292,LIC2129PHI,127499.0
292,LAV6540SSG,1007299.0
292,LAV6576GAF,592099.0
292,HOR4086TBL,2338799.0
292,FRE1013GAF,845888.0
292,FEE0400NEB,898399.0
292,FEE3100NEB,730799.0
292,FEE3350INE,787899.0
292,FEE0180PLO,783199.0
292,FEE0250NEB,659299.0
292,ESC1211ORL,117499.0
292,ESC1212ORL,121099.0
292,ESC1230ORL,81599.0
292,ESC1251ORL,124699.0
292,DES0638DEL,162199.0
292,DES0639DEL,166799.0
292,DES0052SEV,221199.0
292,COM0258DEL,237499.0
292,COM0259DEL,237499.0
292,COC5642ESC,719599.0
292,COC2006ESC,416099.0
292,COC2010ESC,479099.0
292,COC2106ESC,416099.0
292,COC2107ESC,416099.0
292,CED0400SEV,233999.0
292,CHO0818IDL,143299.0
292,CED1350SEV,197499.0
292,CAL2022LIL,224799.0
292,CAM9541SNY,153299.0
292,CAF8501SML,199999.0
292,CED0360SEV,232899.0
292,CED0101SEV,204299.0
292,CAL1114ESC,422299.0
292,CAF3024NES,341099.0
292,CAF0030NES,235999.0
292,BOR0620SEV,76399.0
292,BOR1000SEV,86899.0
292,BIC1829SIA,378799.0
292,BIC2029SIA,360299.0
292,BIC2030SIA,378799.0
292,BIB8855DEL,202199.0
292,BIC1029SIA,378799.0
292,BIC1018SIA,378799.0
292,BIC0029SIA,360299.0
292,BIB1434ORL,98999.0
292,BIB1440ORL,132299.0
292,BIB1460ORL,100299.0
292,BIB1462ORL,100299.0
292,BIB1464ORL,95199.0
292,BIB1508ORL,116999.0
292,BAT1400MDA,57999.0
292,AUR1011PHI,49399.0
292,ANA7777SSG,1851999.0
292,PLT6403BES,186099.0
292,VEN0015CRI,99299.0
292,VEN0017CRI,98599.0
292,VEN0010CRI,95699.0
292,VEN7760LIL,112199.0
292,VEN2010MDA,102599.0
292,VEN2003LIL,143399.0
292,VEN1519AUV,243599.0
292,VEN1521AUV,241299.0
292,HEL3582GAF,856777.0
292,SEC0530PHI,136599.0
292,HEL1222CNQ,659099.0
292,HEL1207CNQ,644099.0
292,SEC3081PHI,77799.0
292,PLA3760PHI,81399.0
292,PAV4121BKF,56799.0
292,PLA3121ORL,728499.0
292,CED4600SEV,346599.0
292,PLA3574ORL,470599.0
292,PLA3563ORL,580399.0
292,PLA3583ORL,374399.0
292,PLA3582ORL,374399.0
292,TER2280RHM,734999.0
292,AUR0500SSG,28199.0
292,AUR0101SSG,48499.0
292,AUR0100SSG,48499.0
292,VEN8408LIL,120499.0
292,CHO7065IDL,292499.0
292,CHO9840IDL,199099.0
292,DEP6389PHI,38699.0
292,AFE6306PHI,33699.0
292,ALM7046NTV,17599.0
292,ALM7045NTV,15999.0
292,PAV0165LIL,45199.0
292,HEL1688CNQ,1052099.0
292,HEL1676CNQ,706499.0
292,TOS0900LIL,43199.0
292,HEL1888CNQ,792599.0
292,HEL1648CNQ,776899.0
292,TAB1002EXO,276699.0
292,JGO0120AIM,780899.0
292,BOT0241ORL,150999.0
292,CHO7044KIN,504899.0
292,CAL0510LIL,64099.0
292,CHO9789IDL,142799.0
292,CHO7040KIN,310099.0
292,PLA3151ORL,535399.0
292,PLA3152ORL,551899.0
292,REP2106PHI,21399.0
292,CED5033PET,469499.0
292,VEN1810MDA,93099.0
292,CAL0020PBD,167999.0
292,PLA3120ORL,728499.0
292,PLA3584ORL,363199.0
292,COM0076ORL,154299.0
292,COM0077ORL,159099.0
292,TAP0042ORL,179799.0
292,BIB1453ORL,120299.0
292,CED5001PET,323099.0
292,BIB1454ORL,114299.0
292,ALM7023NTV,34499.0
292,HEL1691CNQ,752799.0
292,JGO0060AIM,479699.0
292,JGO0090AIM,258699.0
292,JGO0110AIM,351899.0
292,JGO0130AIM,377099.0
292,MES0116ORL,108799.0
292,TLF1500PHI,39899.0
292,CAL0321CRI,58099.0
292,MOU0174LOG,16699.0
292,TOS0500OST,83998.0
292,PLA0515PHI,105899.0
292,KIT2350LOG,39999.0
292,LIC1151MDA,89999.0
292,IMP3210EPS,503999.0
292,COC5516FLO,456299.0
292,PLT8265ITX,922199.0
292,COR2828WAH,46299.0
292,COR9128WAH,43499.0
292,COR2028WAH,35199.0
292,ENV1200TSA,203499.0
292,ENV2200TSA,821699.0
292,ENV1400TSA,436199.0
292,SET2205TSA,149999.0
292,LIC0080TBL,663699.0
292,LIC7604TBL,379299.0
292,LIC7605TBL,379299.0
292,LIC7606TBL,379299.0
292,LIC7607TBL,379299.0
292,LIC7600TBL,379299.0
292,LIC7601TBL,379299.0
292,PIC1500TBL,252799.0
292,LIC2200TBL,998699.0
292,LIC0200TBL,581499.0
292,LIC0201TBL,581499.0
292,EXP3400SML,34999.0
292,BAT0370SML,219999.0
292,BAT1035SML,51999.0
292,BAT5035SML,82999.0
292,SAN5000SML,78999.0
292,TOS1302SML,42999.0
292,TOS1301SML,42999.0
292,SAN3383SML,44999.0
292,CAS0034SLP,24899.0
292,BAT5036SML,66999.0
292,CAS0033SLP,24899.0
292,MIC0302ROS,65999.0
292,CAF7461PHI,112999.0
292,SEC3501PHI,86899.0
292,MCA2706PHI,331099.0
292,PAR2506PHI,57799.0
292,DEP7200PHI,165999.0
292,PAR6094PHI,50799.0
292,AUR1010PHI,17399.0
292,CEP0880PHI,85799.0
292,AUR0100PHI,12799.0
292,PLA4183PHI,60199.0
292,BAT7200PHI,129899.0
292,COR3505PHI,35099.0
292,PLA8401PHI,39199.0
292,SEC0003PHI,41999.0
292,COR3206PHI,52999.0
292,MOT5450PET,359099.0
292,PAR1150PLO,77199.0
292,LIC2802OST,135133.0
292,LIC2803OST,135133.0
292,CAF0031NES,235999.0
292,COR0566GAM,38299.0
292,CAR6420EPS,28899.0
292,IMP3250EPS,575899.0
292,CAR6220EPS,28899.0
292,CAR6320EPS,28899.0
292,ASP9020DAE,164799.0
292,SOP3251AVO,56799.0
292,SOP2345AVO,23799.0
292,SOP2343AVO,38999.0
292,PLA0132ORL,690299.0
292,PLA3535ORL,224199.0
292,VEN1023AUV,474299.0
292,VEN1022AUV,456699.0
292,PLA3504ORL,363899.0
292,VEN1545AUV,375499.0
292,PLA3514ORL,329399.0
292,PLA3515ORL,329399.0
292,PLA3525ORL,270499.0
292,TAP0039ORL,174999.0
292,PLA3533ORL,224199.0
292,PLA3534ORL,224199.0
292,VEN0001SEV,112299.0
292,PLA3523ORL,270499.0
292,PLA3543ORL,152199.0
292,PLA3545ORL,152199.0
292,VEN3042AUV,474499.0
292,MUL0403ORL,154799.0
292,MUL0711ORL,135999.0
292,MUL0705ORL,152299.0
292,CON8231LIL,203699.0
292,TEN0014POL,51499.0
292,MUL0401ORL,161099.0
292,MUL0710ORL,135999.0
292,VEN1546AUV,404499.0
292,PAV4695PHI,60199.0
292,MES0112ORL,108799.0
292,TEN0006POL,37399.0
292,CON8118LIL,127299.0
292,CAL0819LIL,143499.0
292,VEN0452CRI,84299.0
292,VEN3317CRI,91999.0
292,VEN1819LIL,123799.0
292,VEN0131CRI,90099.0
292,VEN2222LIL,156799.0
292,VEN1621LIL,69299.0
292,VEN1009CRI,105199.0
292,VEN0421CRI,199599.0
292,VEN7678LIL,98999.0
292,VEN0009CRI,94799.0
292,TEL3230SSG,367999.0
292,TUR1890LIL,95499.0
292,TUR1820LIL,68799.0
292,TER9500SNL,435499.0
292,TER4000SNL,333299.0
292,TER5501SAI,499799.0
292,TER0085SHE,469199.0
292,TER6500SNL,388199.0
292,TER0090ESC,332199.0
292,TER0055ESC,305599.0
292,TER0008SAI,642399.0
292,TER8500SNL,426799.0
292,CAL0100LIL,146399.0
292,TER3000SNL,423599.0
292,SOM0004IDL,226099.0
292,SIL1078AIM,60399.0
292,SIL5000AIM,67799.0
292,PLA3505ORL,375199.0
292,PAV0175LIL,54099.0
292,MQC1605SIN,372299.0
292,LIC0101LIL,59299.0
292,CON0010TAU,1403599.0
292,CON0008TAU,895299.0
292,CHO4577TAU,1105299.0
292,CON0006TAU,721499.0
292,CUC0603ORL,506699.0
292,CHO4560TAU,965699.0
292,CON0011TAU,432099.0
292,CHO4232TAU,478699.0
292,CON0003TAU,362299.0
292,CED4000SEV,258899.0
292,CON0005TAU,295899.0
292,CHO4225TAU,404499.0
292,CHO4249TAU,617599.0
292,ESC1253ORL,124699.0
292,ESC1254ORL,118499.0
292,CHO4256TAU,290399.0
292,ESC1232ORL,81599.0
292,CAL3064CRI,29699.0
292,CHO7058KIN,642299.0
292,LAV0310ETX,1029999.0
292,LAV7760GAF,629299.0
292,HEL3878SSG,1410899.0
292,FEE3310CNQ,684499.0
292,FEE2610CNQ,625699.0
292,FEE4110CNQ,792299.0
292,CED5052PET,370799.0
292,CED5002PET,361499.0
292,CHO7056KIN,546299.0
292,CHO4171TAU,1214299.0
292,BIC9152SIA,109599.0
292,CAL1574CRI,90899.0
292,CAL0315CRI,48399.0
292,CAL0322CRI,71699.0
292,CHO7062IDL,185099.0
292,CAL0013CRI,33899.0
292,BOT0239ORL,150999.0
292,BOT0240ORL,150999.0
292,BIB1442ORL,132299.0
292,CAL2516VLN,210299.0
292,CAL8958LIL,45899.0
292,CAL6000LIL,66999.0
292,CAL0070LIL,35599.0
292,CHO9994IDL,247499.0
292,CHO9888IDL,395599.0
292,CHO5013IDL,390099.0
292,COC5518FLO,555799.0
292,COC5517FLO,463399.0
292,CAL4024ORB,246999.0
292,BOR1003PET,132999.0
292,BOR0035PET,93299.0
292,BIB1409ORL,155999.0
292,BIB1463ORL,100299.0
292,BIB1421ORL,148499.0
292,BIB1405ORL,164299.0
292,BIB1406ORL,164299.0
292,BME0614ORL,82799.0
292,BME0644ORL,79099.0
292,BAH0542ORL,458699.0
292,ALA0619ORL,60999.0
292,ALA3037PLA,121499.0
292,ALA0637ORL,137399.0
292,ALA0626ORL,149099.0
